timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
01:09.5,-2.260050058,-9.064949989,-0.265950024,-1.133687496,0.43711251,-0.587537467,9.375693357,9.346222445,-0.029470912,23,0
01:09.6,-0.933000028,-9.528000832,-0.261000007,-0.939949989,0.781962514,-0.401362509,9.346222445,9.577129523,0.230907078,23,0
01:09.6,-2.643000126,-11.85300064,3.190950155,-0.867624998,0.861712515,-0.398200005,9.577129523,12.55632258,2.979193058,23,0
01:09.7,-5.136000156,-15.11805058,6.204000473,0.681862473,0.590287507,0.021175001,12.55632258,17.12961099,4.573288409,23,1
01:09.8,-1.881000042,-13.84305096,-5.866050243,3.38607502,-0.754737496,0.729849994,17.12961099,15.15185686,-1.977754127,24,0
01:09.9,-1.102950096,-9.139950752,-0.931950033,2.016437531,-1.052837491,0.96085,15.15185686,9.253309113,-5.898547751,24,0
01:10.0,0.970050037,-5.599950314,-0.826950014,1.389575005,-1.833974957,0.625625014,9.253309113,5.743194835,-3.510114277,24,0
01:10.1,0.810000062,-6.424050331,1.189050078,0.56911248,-1.587025046,0.278712511,5.743194835,6.583187894,0.839993059,24,0
01:10.1,-0.988050044,-8.368050575,7.552950382,-0.25575,-0.340862513,0.234025002,6.583187894,11.31581074,4.73262285,24,1
01:10.2,-2.395950079,-9.256950378,6.420000076,-0.341825008,-0.161974996,0.171187505,11.31581074,11.51729604,0.201485296,24,0
01:10.3,3.171000242,-7.851000309,-0.118050009,-0.338662505,0.044412501,0.397787511,11.51729604,8.468021268,-3.049274772,24,0
01:10.4,-1.833000064,-9.295050621,0.022950001,-1.091062546,0.836137474,-0.0055,8.468021268,9.474090035,1.006068767,25,0
01:10.4,-2.185950041,-9.420000076,0.031950001,-1.128324986,1.002237439,0.020075001,9.474090035,9.670356758,0.196266723,25,0
01:10.5,-1.735050082,-9.585000038,0.364950031,-1.392325044,1.483212471,-0.195937499,9.670356758,9.747605503,0.077248745,25,0
01:10.6,-1.515000105,-9.07005024,0.043950003,-1.106050014,0.527587473,-0.487574995,9.747605503,9.19581254,-0.551792963,25,0
01:10.7,-0.982950032,-9.528000832,-0.154050007,-0.944212496,0.776600003,-0.356674999,9.19581254,9.579808037,0.383995497,25,0
01:10.8,-2.047049999,-10.78005028,0.990000069,-0.870787501,1.122412443,-0.403562486,9.579808037,11.01725909,1.437451052,25,0
01:10.8,-4.129950047,-14.47605038,7.857000351,-0.30043751,0.93513751,-0.27472499,11.01725909,16.98072367,5.963464583,25,1
01:10.9,-0.042000003,-12.82995033,-3.946950197,2.783687592,-0.118387498,0.444674999,16.98072367,13.42340513,-3.557318538,26,0
01:11.0,-2.193000078,-10.55700016,-0.666000009,2.387825012,-0.491975009,0.623425007,13.42340513,10.80291895,-2.620486189,26,0
01:11.1,0.532050014,-5.338950157,-1.276950002,1.618374944,-1.785025001,0.818262517,10.80291895,5.515257683,-5.287661263,26,0
01:11.2,1.150050044,-6.463950157,-1.080000043,0.632912517,-1.335812449,0.237187505,5.515257683,6.653695727,1.138438045,26,0
01:11.2,0.079050004,-7.639950275,4.762050152,-0.573925018,-0.649412513,0.248874992,6.653695727,9.002900131,2.349204403,26,0
01:11.3,-4.569000244,-11.78805065,9.100049973,-0.561137497,-0.163075,0.125400007,9.002900131,15.57706041,6.574160275,26,1
01:11.4,1.375050068,-14.68200111,4.810050011,-0.0045375,-0.764362514,0.201987505,15.57706041,15.51091553,-0.066144879,26,0
01:11.5,-2.899050236,-9.736050606,-3.073050261,-0.180124998,0.340312511,0.100924999,15.51091553,10.61314334,-4.897772187,27,0
01:11.6,-2.221050024,-10.08300018,-0.786000013,-1.119799972,1.427937508,-0.012925,10.61314334,10.35460052,-0.258542821,27,0
01:11.6,-0.619050026,-8.822999954,0.588,-1.402912498,1.087350011,-0.346087486,10.35460052,8.864214298,-1.490386221,27,0
01:11.7,-2.200050116,-9.084000587,-0.313950002,-1.191162467,0.878762484,-0.562099993,8.864214298,9.351890279,0.487675981,27,0
01:11.8,-1.627050042,-10.0900507,0.219000012,-1.044312477,0.720224977,-0.443987489,9.351890279,10.22273818,0.870847902,27,0
01:11.9,-2.566050053,-11.51805019,3.655950069,-0.833525002,0.768074989,-0.418412507,10.22273818,12.35378744,2.131049256,27,0
01:12.0,-4.228050232,-16.300951,6.681000233,0.562650025,0.62865001,-0.024612499,12.35378744,18.11720664,5.763419205,27,1
01:12.0,-1.599000096,-12.9090004,-4.180050373,3.172125101,-0.315287501,0.434087485,18.11720664,13.66279304,-4.454413601,27,0
01:12.1,-1.441050053,-9.954000473,-1.251000047,1.687537432,-1.074012518,1.07249999,13.66279304,10.13527265,-3.527520386,28,0
01:12.2,1.698000073,-4.867050171,-1.224000096,1.233099937,-1.223062515,0.757487476,10.13527265,5.298071144,-4.83720151,28,0
01:12.3,1.042050004,-5.839050293,-0.597000003,0.290262491,-1.427387476,0.091299996,5.298071144,5.961273818,0.663202674,28,0
01:12.3,-1.528950095,-10.74405098,6.985050201,-0.734525025,-0.287649989,0.067924999,5.961273818,12.90593841,6.944664588,28,0
01:12.4,-1.932000041,-11.43600082,4.405950069,-0.189750001,0.120037496,0.269087493,12.90593841,12.40673748,-0.499200922,28,0
01:12.5,2.140950203,-15.29205036,4.78605032,-0.230175003,-0.55687499,0.451000005,12.40673748,16.1659132,3.759175718,28,1
01:12.6,-2.758050203,-10.54305077,-1.873050094,-0.50682497,0.072049998,-0.161974996,16.1659132,11.05762529,-5.108287914,29,0
01:12.7,-2.434950113,-9.180000305,-0.30705002,-1.225124955,1.218250036,0.147812501,11.05762529,9.502403242,-1.555222047,29,0
01:12.7,-1.81005013,-9.693000793,0.142050013,-1.344337463,1.060675025,-0.393937498,9.502403242,9.861578173,0.359174931,29,0
01:12.8,-1.311000109,-8.842950821,-0.625050008,-1.103850007,0.371112496,-0.576950014,9.861578173,8.961427789,-0.900150384,29,0
01:12.9,-1.134000063,-9.777000427,-0.096000001,-1.09958744,0.673337519,-0.433262497,8.961427789,9.843013233,0.881585444,29,0
01:13.0,-3.268050194,-11.84805012,3.862050295,-0.829262495,1.116087437,-0.342787504,9.843013233,12.88300726,3.03999403,29,0
01:13.1,-3.001950026,-14.76105022,4.782000065,0.958512485,0.532949984,0.098862499,12.88300726,15.80404481,2.921037545,29,1
01:13.1,-2.995050192,-14.16705036,-4.210950375,3.199762583,-0.738787472,0.590425014,15.80404481,15.08004458,-0.724000224,30,0
01:13.2,-1.126950026,-8.773050308,-1.312950015,1.792862535,-0.879312515,0.981062472,15.08004458,8.942050426,-6.137994159,30,0
01:13.3,1.939950109,-4.527000427,-1.231050014,1.311887503,-1.446499944,0.581900001,8.942050426,5.076674446,-3.86537598,30,0
01:13.4,0.631950021,-6.193950176,0.559050024,0.165687501,-1.106050014,0.207350001,5.076674446,6.251153217,1.174478771,30,0
01:13.5,-2.041949987,-9.913050652,8.723999977,-0.565400004,-0.458974987,0.111649998,6.251153217,13.36212216,7.110968941,30,1
01:13.5,-0.622050047,-7.759950161,3.946050167,-0.129112497,0.069987498,0.327662498,13.36212216,8.727833906,-4.634288253,30,0
01:13.6,5.791050434,-2.500950098,-4.90500021,-0.611187518,-0.086487502,0.371250004,8.727833906,7.990622227,-0.737211678,31,0
01:13.7,-2.049000025,-9.664050102,-1.144950032,-0.953837514,0.611599982,-0.116187498,7.990622227,9.945007595,1.954385367,31,0
01:13.8,-2.286000013,-9.256950378,-0.688050032,-1.338012457,1.419412494,-0.041662499,9.945007595,9.559829455,-0.385178139,31,0
01:13.9,-1.720950127,-9.445950508,-0.288000017,-1.357125044,1.293737531,-0.409887493,9.559829455,9.605758395,0.04592894,31,0
01:13.9,-1.624950051,-8.73195076,-0.544050038,-1.116637468,0.566912472,-0.582312524,9.605758395,8.898506458,-0.707251937,31,0
01:14.0,-1.03395009,-10.43505096,0.328950018,-0.918637514,0.861712515,-0.432162493,8.898506458,10.49130829,1.592801827,31,0
01:14.1,-3.310950041,-11.8600502,5.989050388,-0.414287508,0.86817497,-0.280087501,10.49130829,13.69276837,3.20146008,31,1
01:14.2,1.509000063,-13.14600086,-1.168950081,1.971750021,0.2094125,0.283937484,13.69276837,13.28385728,-0.408911089,31,0
01:14.3,-2.808000088,-12.86400032,-1.393950105,2.519824982,-0.634562492,0.520299971,13.28385728,13.24048585,-0.043371423,32,0
01:14.3,0.268050015,-7.4010005,-0.810000062,1.610949993,-1.513599992,0.978862524,13.24048585,7.450017403,-5.79046845,32,0
01:14.4,1.725000024,-5.572950363,-1.363050103,0.97776252,-1.43591249,0.40535,7.450017403,5.990935354,-1.459082049,32,0
01:14.5,-0.025050001,-7.105950356,3.1650002,-0.232237503,-0.962362468,0.193462506,5.990935354,7.77897064,1.788035286,32,0
01:14.6,-3.655950069,-10.22400093,8.523000717,-0.403562486,-0.361074984,0.149875,7.77897064,13.80353966,6.02456902,32,1
01:14.7,-0.756000042,-7.738050461,3.052050114,-0.208862498,-0.178062499,0.387199998,13.80353966,8.352482918,-5.451056743,32,0
01:14.7,2.089050055,-3.142050266,-5.077950478,-0.875050008,0.101887502,0.174349993,8.352482918,6.326309434,-2.026173484,33,0
01:14.8,-1.014000058,-8.902050018,-0.991950035,-1.23695004,0.793649971,-0.028875001,6.326309434,9.014358298,2.688048863,33,0
01:14.9,-1.933950067,-9.346050262,-0.633000016,-1.432749987,1.457637548,-0.181087494,9.014358298,9.565014762,0.550656464,33,0
01:15.0,-1.687050104,-9.255000114,-0.625050008,-1.209174991,0.959612489,-0.51631248,9.565014762,9.428247594,-0.136767168,33,0
01:15.1,-0.990000069,-9.265950203,-0.826950014,-1.13478744,0.641437471,-0.428037494,9.428247594,9.355307564,-0.072940029,33,0
01:15.1,-1.939050078,-11.27400017,0.286050022,-0.876150012,0.93513751,-0.388574988,9.355307564,11.44311232,2.087804757,33,0
01:15.2,-5.09100008,-14.18295097,6.67800045,-0.062012501,0.871337473,-0.181087494,11.44311232,16.482417,5.039304678,33,1
01:15.3,0.24000001,-12.38700104,-2.017050028,2.537837505,0.016775001,0.537212491,16.482417,12.5524454,-3.929971599,33,0
01:15.4,-1.467000127,-11.60595036,-0.541950047,2.526149988,-0.715412498,0.72132498,12.5524454,11.71084467,-0.84160073,34,0
01:15.4,0.192000002,-7.257000446,-1.405950069,1.568325043,-1.691249967,1.00553751,11.71084467,7.394431356,-4.316413314,34,0
01:15.5,2.69505024,-5.479950428,-1.428000093,0.996874988,-1.616862535,0.424462497,7.394431356,6.271549789,-1.122881567,34,0
01:15.6,-0.625950038,-8.014050484,5.862000465,-0.533500016,-0.764362514,0.082912497,6.271549789,9.948862652,3.677312863,34,0
01:15.7,-2.887050152,-9.634950638,6.628050327,-0.2578125,-0.566500008,0.158399999,9.948862652,12.04567904,2.096816387,34,0
01:15.8,-0.436950028,-18.63600159,3.78000021,-0.498299986,0.146575004,0.407412499,12.04567904,19.02051214,6.974833101,34,1
01:15.8,-0.636000037,-9.937050819,-1.288950086,-0.398337483,-0.090750001,0.044550002,19.02051214,10.04046151,-8.980050629,35,0
01:15.9,-0.648000002,-9.652050018,-1.200000048,-1.103850007,0.721187472,-0.044824999,10.04046151,9.747921505,-0.292540006,35,0
01:16.0,-1.471950054,-9.183000565,0.031950001,-1.539175034,1.52047503,-0.224675,9.747921505,9.300277261,-0.447644244,35,0
01:16.1,-1.612950087,-8.883000374,-0.565950036,-1.234750032,0.604174972,-0.545050025,9.300277261,9.045971649,-0.254305613,35,0
01:16.2,-1.006950021,-9.604050636,-0.01695,-1.116637468,0.881924987,-0.38431251,9.045971649,9.65670877,0.610737122,35,0
01:16.2,-3.007050037,-11.73105049,2.572950125,-0.74098748,1.41088748,-0.289575011,9.65670877,12.38062874,2.723919966,35,0
01:16.3,-5.40405035,-16.12305069,6.373950481,0.514800012,0.649962485,0.109449998,12.38062874,18.15994957,5.779320836,35,1
01:16.4,-2.806050062,-12.37995052,-6.393000126,3.416874886,-0.765462518,0.536249995,18.15994957,14.21293575,-3.947013826,36,0
01:16.5,-2.595000029,-9.244950294,-1.119000077,2.070612431,-0.681312501,0.793787479,14.21293575,9.667227745,-4.545708001,36,0
01:16.6,0.853050053,-5.082000256,-1.156949997,1.21934998,-1.764675021,0.718162477,9.667227745,5.281378067,-4.385849678,36,0
01:16.6,1.440000057,-6.34005022,-0.718950033,0.265787512,-1.270912528,0.341412485,5.281378067,6.541156328,1.259778261,36,0
01:16.7,-1.678050041,-10.80900097,8.158950806,-0.727100015,-0.4472875,0.094599999,6.541156328,13.64620211,7.105045786,36,1
01:16.8,-2.775000095,-9.407999992,4.74600029,-0.161012501,-0.229075,0.197724998,13.64620211,10.89658699,-2.749615119,36,0
01:16.9,5.832000256,-7.030050278,-2.905050039,-0.617512524,-0.133375004,0.483999997,10.89658699,9.585048232,-1.311538762,37,0
01:17.0,-3.715950251,-10.05195045,-0.574950039,-0.999624968,0.37757501,-0.27472499,9.585048232,10.73222073,1.147172496,37,0
01:17.0,-2.15895009,-9.445950508,-0.592050016,-1.248637438,0.97240001,0.070124999,10.73222073,9.707603706,-1.024617022,37,0
01:17.1,-1.501050115,-9.111000061,-0.73605001,-1.423125029,1.015987515,-0.385412484,9.707603706,9.26311196,-0.444491747,37,0
01:17.2,-1.261050105,-8.869050026,-0.463050008,-1.274075031,0.523325026,-0.501462519,9.26311196,8.97021243,-0.29289953,37,0
01:17.3,-1.029000044,-9.931950569,-0.154050007,-1.013375044,0.973500013,-0.467362493,8.97021243,9.986301348,1.016088917,37,0
01:17.4,-2.620950222,-12.3940506,4.810050011,-0.55687499,0.841499984,-0.306625009,9.986301348,13.5505886,3.564287252,37,1
01:17.4,0.055050004,-13.73295021,3.067050219,1.555537462,0.402049989,0.26592499,13.5505886,14.07138049,0.520791895,37,0
01:17.5,-2.389050007,-13.64700031,-2.39805007,3.13706255,-1.245337486,0.509575009,14.07138049,14.0605413,-0.010839196,38,0
01:17.6,-0.343950003,-7.840950489,-1.615050077,1.641749978,-1.126262546,1.068237543,14.0605413,8.012939094,-6.047602204,38,0
01:17.7,1.903950095,-5.146950245,-1.360950112,1.212887526,-1.571074963,0.505312502,8.012939094,5.654052352,-2.358886743,38,0
01:17.8,-0.198000014,-6.663000107,1.645950079,0.040150002,-1.210274935,0.234025002,5.654052352,6.866143466,1.212091114,38,0
01:17.8,-2.053950071,-9.973050117,9.064050674,-0.398337483,-0.463237494,0.192499995,6.866143466,13.63222118,6.76607771,38,1
01:17.9,0.759000063,-4.464000225,2.602050066,-0.092812501,0.026262499,0.246675,13.63222118,5.222455711,-8.409765464,38,0
01:18.0,4.447950363,-1.008000016,-6.013950348,-0.980374992,0.375375003,0.26798749,5.222455711,7.547709934,2.325254224,38,0
01:18.1,-3.072000027,-9.868050575,-1.080000043,-1.064525008,0.969237506,0.01265,7.547709934,10.39143909,2.843729158,39,0
01:18.2,-1.627050042,-8.718000412,-0.666000009,-1.486925006,1.175624967,-0.113025002,10.39143909,8.893502068,-1.497937024,39,0
01:18.2,-1.833000064,-9.195000648,-0.477000028,-1.377337456,0.827612519,-0.585474968,8.893502068,9.388048529,0.494546461,39,0
01:18.3,-1.28700006,-9.501000404,-0.517949998,-1.164487481,0.747862518,-0.401362509,9.388048529,9.601752446,0.213703917,39,0
01:18.4,-1.423950076,-11.61405087,0.988050044,-1.035787463,1.244787455,-0.439725012,9.601752446,11.74265959,2.140907142,39,0
01:18.5,-4.000950336,-12.65295029,6.580050468,-0.245024994,0.603074968,-0.212987497,11.74265959,14.81221856,3.069558974,39,1
01:18.5,1.501950026,-13.6230011,-1.164000034,2.381362438,0.140249997,0.429825008,14.81221856,13.75488673,-1.057331834,39,0
01:18.6,-2.374950171,-11.33295059,-1.009050012,2.551724911,-0.657937467,0.810699999,13.75488673,11.62300905,-2.131877678,40,0
01:18.7,0.273000002,-7.498950481,-0.882000029,1.56309998,-1.445537448,1.030012488,11.62300905,7.555574854,-4.067434195,40,0
01:18.8,1.485000014,-5.827050209,-0.988950074,1.078824997,-1.906299949,0.37757501,7.555574854,6.094075929,-1.461498925,40,0
01:18.9,0.498000026,-5.308050156,1.627050042,-0.258912504,-0.569662511,0.261662513,6.094075929,5.574109106,-0.519966824,40,0
01:18.9,-4.051050186,-11.06295013,8.566050529,-0.905987501,-0.0407,0.063662499,5.574109106,14.56629997,8.992190869,40,1
01:19.0,0.055050004,-4.12005043,0.691050053,-0.1695375,-0.105599999,0.255199999,14.56629997,4.177965561,-10.38833441,40,0
01:19.1,2.481000185,-2.605950117,-6.285000324,-1.506175041,0.688324988,0.071087502,4.177965561,7.242069249,3.064103688,40,0
01:19.2,-3.05700016,-11.23995018,-0.964950025,-0.606925011,0.682962477,0.139287502,7.242069249,11.68815035,4.4460811,41,0
01:19.3,-2.323950052,-8.545949936,-1.027950048,-1.39122498,1.427937508,-0.221512496,11.68815035,8.915754901,-2.772395448,41,0
01:19.3,-1.242000103,-9.067950249,-0.385950029,-1.212474942,0.747862518,-0.646112502,8.915754901,9.160744696,0.244989795,41,0
01:19.4,-1.029000044,-9.789000511,-0.652050018,-1.082537532,0.811662495,-0.503525019,9.160744696,9.864509178,0.703764482,41,0
01:19.5,-2.443950176,-11.22300053,3.067050219,-1.017637491,0.691487491,-0.562099993,9.864509178,11.88845786,2.023948683,41,0
01:19.6,-5.674950123,-16.48694992,5.730000496,0.376475006,0.737275004,-0.02145,11.88845786,18.35367762,6.465219761,41,1
01:19.7,-0.391950011,-12.145051,-5.940000057,3.198662519,-0.066275001,0.671412468,18.35367762,13.52551254,-4.828165087,41,0
01:19.7,-1.524000049,-10.06605053,-0.676050007,1.692899942,-0.598399997,0.994812489,13.52551254,10.20318544,-3.3223271,42,0
01:19.8,1.123050094,-5.539950371,-1.03305006,1.500262499,-1.600912452,0.750062525,10.20318544,5.746258265,-4.45692717,42,0
01:19.9,1.822950125,-5.842050076,-0.83100003,0.696712494,-1.481699944,0.174349993,5.746258265,6.176022773,0.429764508,42,0
01:20.0,-0.138000011,-9.453000069,7.692000389,-0.630299985,-0.539825022,0.0584375,6.176022773,12.18790894,6.011886165,42,1
01:20.1,-2.562000036,-10.72005081,5.479050159,-0.262075007,-0.284487486,0.152074993,12.18790894,12.30866866,0.120759724,42,0
01:20.1,1.248000026,-10.40895081,-2.083950043,-0.336600006,0.414700001,0.520299971,12.30866866,10.68862052,-1.620048138,42,0
01:20.2,-1.849950075,-10.96695042,-1.521000028,-0.711149991,0.234850004,-0.086350001,10.68862052,11.2254068,0.536786274,42,0
01:20.3,-1.519950032,-9.949050903,-0.546000004,-1.446499944,1.354512453,-0.060775001,11.2254068,10.0792846,-1.146122202,43,0
01:20.4,-1.441050053,-9.154050827,-0.352050006,-1.419962525,1.459837437,-0.430099994,10.0792846,9.273468122,-0.805816475,43,0
01:20.5,-1.888950109,-8.593050003,-0.514950037,-1.183737516,1.19157505,-0.52373749,9.273468122,8.813274897,-0.460193225,43,0
01:20.5,-1.59405005,-9.862950325,-0.180000007,-0.958100021,0.9277125,-0.491837502,8.813274897,9.992556464,1.179281566,43,0
01:20.6,-3.99600029,-12.78195095,6.064950466,-0.604725003,0.831874967,-0.311987489,9.992556464,14.70135751,4.708801044,43,1
01:20.7,1.261950016,-12.19305038,-0.252000004,1.95359993,0.415800005,0.403149992,14.70135751,12.26077076,-2.440586752,43,0
01:20.8,-3.019050121,-12.74895096,-1.876050115,2.400612593,-0.701524973,0.532949984,12.26077076,13.23517957,0.974408813,43,0
01:20.9,-0.00405,-7.702950478,-1.318050027,1.697162509,-1.9765625,1.019287467,13.23517957,7.814903604,-5.420275964,44,0
01:20.9,1.417950034,-5.640000343,-1.957050085,1.116087437,-1.404974937,0.519199967,7.814903604,6.135978423,-1.678925181,44,0
01:21.0,0.501000047,-6.421050072,1.67505002,-0.0386375,-1.010212541,0.269087493,6.135978423,6.654823637,0.518845214,44,0
01:21.1,-3.201000214,-10.60095024,8.295000076,-0.694100022,-0.685575008,0.078649998,6.654823637,13.83595225,7.181128612,44,1
01:21.2,0.891000032,-13.95600033,1.78305006,-0.365337491,0.246675,0.525524974,13.83595225,14.09762724,0.261674988,44,0
01:21.2,-3.654000282,-8.103000641,-3.640950203,-0.123750001,-0.264137506,-0.101199999,14.09762724,9.605563795,-4.492063442,45,0
01:21.3,-1.531950116,-10.29600048,-0.963000059,-1.173012495,1.494899988,0.159500003,9.605563795,10.45379673,0.848232939,45,0
01:21.4,-1.860000134,-8.421000481,0.166050002,-1.48802495,1.514150023,-0.443987489,10.45379673,8.625567935,-1.8282288,45,0
01:21.5,-2.463000059,-8.910000801,-0.553950012,-1.160225034,0.881924987,-0.591799974,8.625567935,9.260742097,0.635174162,45,0
01:21.6,-0.700950027,-9.928050041,-0.369000018,-0.976112485,0.910662472,-0.486474991,9.260742097,9.959601878,0.698859782,45,0
01:21.6,-3.007050037,-11.63295078,3.723000288,-0.866524994,0.595650017,-0.507787526,9.959601878,12.57889602,2.619294138,45,0
01:21.7,-2.698050022,-15.31395054,4.642950058,0.758449972,0.560587525,0.033962499,12.57889602,16.22817119,3.649275177,45,1
01:21.8,-2.656950235,-12.43695068,-3.688950062,2.794275045,-0.403562486,0.633050025,16.22817119,13.24180801,-2.986363181,46,0
01:21.9,0.028950002,-9.589950562,-1.236000061,1.696062446,-1.434812546,0.974600017,13.24180801,9.66931673,-3.572491282,46,0
01:22.0,1.474950075,-5.854050159,-1.203000069,1.326737523,-1.437012434,0.60224998,9.66931673,6.155695749,-3.513620981,46,0
01:22.0,0.331050009,-5.985000134,0.504000008,0.346637487,-1.223062515,0.279675007,6.155695749,6.015300218,-0.140395531,46,0
01:22.1,-1.8910501,-9.55905056,7.873950481,-0.348287493,-0.589874983,0.149875,6.015300218,12.52799323,6.512693008,46,1
01:22.2,-0.598050058,-6.601050377,4.077000141,-0.146025002,-0.140799999,0.320237488,12.52799323,7.78161038,-4.746382846,46,0
01:22.3,3.544950247,-1.674000025,-6.831000328,-0.736724973,0.417999983,0.182874992,7.78161038,7.876008749,0.09439837,46,0
01:22.4,-1.704000115,-9.721950531,-1.591050029,-1.001687527,0.810699999,0.021175001,7.876008749,9.99756864,2.121559891,47,0
01:22.4,-2.562000036,-8.827950478,-0.453000009,-1.53271246,1.517312527,-0.203362495,9.99756864,9.203356063,-0.794212577,47,0
01:22.5,-1.105050087,-9.061050415,-0.091050006,-1.305012465,1.123512506,-0.543950021,9.203356063,9.128639571,-0.074716492,47,0
01:22.6,-1.495950103,-9.007950783,-0.963000059,-1.063424945,0.722287476,-0.497200012,9.128639571,9.18196129,0.053321719,47,0
01:22.7,-1.41900003,-11.10795021,0.406050026,-0.96016252,0.879862487,-0.424737483,9.18196129,11.20557877,2.023617481,47,0
01:22.8,-4.377000332,-13.0360508,6.901050091,-0.165274993,0.87023747,-0.255612493,11.20557877,15.3857481,4.18016933,47,1
01:22.8,0.691950023,-12.75405025,-3.361050129,2.369674921,0.268949986,0.447837502,15.3857481,13.20762093,-2.178127168,47,0
01:22.9,-2.523000002,-11.77395058,-0.142050013,2.435674906,-0.686675012,0.726687491,13.20762093,12.04207704,-1.165543894,48,0
01:23.0,0.271050006,-6.922050476,-1.224000096,1.626899958,-1.887050033,0.986424983,12.04207704,7.034658992,-5.007418046,48,0
01:23.1,1.336950064,-5.905950069,-2.082000017,0.934037507,-1.565712452,0.483999997,7.034658992,6.403312094,-0.631346899,48,0
01:23.2,0.199050009,-7.494000435,3.991050243,-0.384449989,-0.7910375,0.323399991,6.403312094,8.492829062,2.089516968,48,0
01:23.2,-4.501950264,-10.54500008,7.813950539,-0.385549992,-0.516449988,0.152074993,8.492829062,13.87524435,5.38241529,48,0
01:23.3,1.531050086,-18.25695038,5.047050476,-0.452512503,-0.02695,0.454299986,13.87524435,19.00350152,5.128257168,48,1
01:23.4,-2.878050089,-10.27695084,-3.106950045,0.0017875,-0.194012493,-0.061875001,19.00350152,11.11539605,-7.888105468,49,0
01:23.5,-1.158000112,-9.985050201,-1.183050036,-1.235849977,1.108662486,-0.062974997,11.11539605,10.12135362,-0.994042428,49,0
01:23.6,-1.95600009,-9.135000229,0.327000022,-1.605037451,1.443887472,-0.359837502,10.12135362,9.347785542,-0.773568081,49,0
01:23.6,-2.113950014,-8.907000542,-0.352050006,-1.212474942,0.811662495,-0.641849995,9.347785542,9.161188925,-0.186596617,49,0
01:23.7,-0.825000048,-9.264000893,-0.168000013,-1.135749936,0.776600003,-0.496100008,9.161188925,9.302180477,0.140991552,49,0
01:23.8,-2.434950113,-11.9110508,2.964000225,-0.821837485,0.946824968,-0.417312503,9.302180477,12.51348914,3.211308664,49,0
01:23.9,-5.008950233,-14.71005058,5.857050419,0.736175001,0.822387516,0.081812501,12.51348914,16.60663151,4.093142372,49,1
01:24.0,-2.454000235,-13.79805088,-4.062000275,3.400924921,-1.037850022,0.621362507,16.60663151,14.59137319,-2.015258326,50,0
01:24.0,-2.241000175,-10.0159502,-1.677000046,1.846074939,-0.0204875,0.675674975,14.59137319,10.39969564,-4.191677547,50,0
01:24.1,1.071000099,-4.91505003,-1.714950085,1.491737485,-1.542337537,0.809737504,10.39969564,5.314678899,-5.085016741,50,0
01:24.2,1.879950047,-5.200050354,-0.826950014,0.388162494,-1.437012434,0.313775003,5.314678899,5.590937505,0.276258606,50,0
01:24.3,-2.884950161,-12.76605034,11.2459507,-0.9453125,-0.301400006,0.0551375,5.590937505,17.25590872,11.66497122,50,1
01:24.3,-1.243950009,-6.74505043,4.317000389,-0.077962503,0.00825,0.42019999,17.25590872,8.104295731,-9.151612991,50,0
01:24.4,4.266000271,-1.00395,-5.656950474,-0.641987503,0.039049998,0.306349993,8.104295731,7.155959934,-0.948335797,50,0
01:24.5,-0.841950059,-9.337950706,-1.342050076,-1.013375044,0.454162508,-0.044824999,7.155959934,9.471393863,2.315433929,51,0
01:24.6,-2.69295001,-8.970000267,-0.633000016,-1.457224965,1.355474949,-0.167199999,9.471393863,9.386883059,-0.084510803,51,0
01:24.7,-1.84800005,-9.223050117,-0.192000002,-1.34117496,0.961812496,-0.543950021,9.386883059,9.408327251,0.021444191,51,0
01:24.7,-1.299000025,-9.028950691,-0.538950026,-1.212474942,0.744700015,-0.569525003,9.408327251,9.137823525,-0.270503725,51,0
01:24.8,-1.306950092,-11.2140007,1.249050021,-0.905849993,0.589325011,-0.520574987,9.137823525,11.35878762,2.220964097,51,0
